Series_2_5
Sweep_2_5_5,  5.021474720E+04, 13:56:54.747, 2020/02/26 13:56:50.717, "YLP"
"Index", "Time[s]"       , "V-mon[V]"      
   7129,  3.564500000E-01, -4.321875051E-02
   7130,  3.565000000E-01, -4.324999824E-02
   7131,  3.565500000E-01, -4.318749905E-02
   7132,  3.566000000E-01, -4.315625131E-02
   7133,  3.566500000E-01, -4.337500036E-02
   7134,  3.567000000E-01, -4.328124970E-02
   7135,  3.567500000E-01, -4.324999824E-02
   7136,  3.568000000E-01, -4.324999824E-02
   7137,  3.568500000E-01, -4.321875051E-02
   7138,  3.569000000E-01, -4.331250116E-02
   7139,  3.569500000E-01, -4.328124970E-02
   7140,  3.570000000E-01, -4.324999824E-02
   7141,  3.570500000E-01, -4.321875051E-02
   7142,  3.571000000E-01, -4.321875051E-02
   7143,  3.571500000E-01, -4.318749905E-02
   7144,  3.572000000E-01, -4.318749905E-02
   7145,  3.572500000E-01, -4.321875051E-02
   7146,  3.573000000E-01, -4.315625131E-02
   7147,  3.573500000E-01, -4.328124970E-02
   7148,  3.574000000E-01, -4.318749905E-02
   7149,  3.574500000E-01, -4.321875051E-02
   7150,  3.575000000E-01, -4.328124970E-02
   7151,  3.575500000E-01, -4.328124970E-02
   7152,  3.576000000E-01, -4.328124970E-02
   7153,  3.576500000E-01, -4.334374890E-02
   7154,  3.577000000E-01, -4.324999824E-02
   7155,  3.577500000E-01, -4.331250116E-02
   7156,  3.578000000E-01, -4.318749905E-02
   7157,  3.578500000E-01, -4.334374890E-02
   7158,  3.579000000E-01, -4.328124970E-02
   7159,  3.579500000E-01, -4.328124970E-02
   7160,  3.580000000E-01, -4.331250116E-02
   7161,  3.580500000E-01, -4.328124970E-02
   7162,  3.581000000E-01, -4.321875051E-02
   7163,  3.581500000E-01, -4.315625131E-02
   7164,  3.582000000E-01, -4.334374890E-02
   7165,  3.582500000E-01, -4.334374890E-02
   7166,  3.583000000E-01, -4.318749905E-02
   7167,  3.583500000E-01, -4.321875051E-02
   7168,  3.584000000E-01, -4.324999824E-02
   7169,  3.584500000E-01, -4.321875051E-02
   7170,  3.585000000E-01, -4.331250116E-02
   7171,  3.585500000E-01, -4.318749905E-02
   7172,  3.586000000E-01, -4.321875051E-02
   7173,  3.586500000E-01, -4.312499985E-02
   7174,  3.587000000E-01, -4.331250116E-02
   7175,  3.587500000E-01, -4.331250116E-02
   7176,  3.588000000E-01, -4.321875051E-02
   7177,  3.588500000E-01, -4.328124970E-02
   7178,  3.589000000E-01, -4.318749905E-02
   7179,  3.589500000E-01, -4.309374839E-02
   7180,  3.590000000E-01, -4.315625131E-02
   7181,  3.590500000E-01, -4.315625131E-02
   7182,  3.591000000E-01, -4.321875051E-02
   7183,  3.591500000E-01, -4.321875051E-02
   7184,  3.592000000E-01, -4.315625131E-02
   7185,  3.592500000E-01, -4.312499985E-02
   7186,  3.593000000E-01, -4.309374839E-02
   7187,  3.593500000E-01, -4.318749905E-02
   7188,  3.594000000E-01, -4.312499985E-02
   7189,  3.594500000E-01, -4.312499985E-02
   7190,  3.595000000E-01, -4.312499985E-02
   7191,  3.595500000E-01, -4.315625131E-02
   7192,  3.596000000E-01, -4.321875051E-02
   7193,  3.596500000E-01, -4.312499985E-02
   7194,  3.597000000E-01, -4.324999824E-02
   7195,  3.597500000E-01, -4.318749905E-02
   7196,  3.598000000E-01, -4.324999824E-02
   7197,  3.598500000E-01, -4.324999824E-02
   7198,  3.599000000E-01, -4.315625131E-02
   7199,  3.599500000E-01, -4.312499985E-02
   7200,  3.600000000E-01, -4.312499985E-02
   7201,  3.600500000E-01, -4.321875051E-02
   7202,  3.601000000E-01, -4.318749905E-02
   7203,  3.601500000E-01, -4.321875051E-02
   7204,  3.602000000E-01, -4.324999824E-02
   7205,  3.602500000E-01, -4.312499985E-02
   7206,  3.603000000E-01, -4.315625131E-02
   7207,  3.603500000E-01, -4.321875051E-02
   7208,  3.604000000E-01, -4.306250066E-02
   7209,  3.604500000E-01, -4.318749905E-02
   7210,  3.605000000E-01, -4.318749905E-02
   7211,  3.605500000E-01, -4.321875051E-02
   7212,  3.606000000E-01, -4.318749905E-02
   7213,  3.606500000E-01, -4.315625131E-02
   7214,  3.607000000E-01, -4.315625131E-02
   7215,  3.607500000E-01, -4.312499985E-02
   7216,  3.608000000E-01, -4.315625131E-02
   7217,  3.608500000E-01, -4.321875051E-02
   7218,  3.609000000E-01, -4.315625131E-02
   7219,  3.609500000E-01, -4.315625131E-02
   7220,  3.610000000E-01, -4.309374839E-02
   7221,  3.610500000E-01, -4.315625131E-02
   7222,  3.611000000E-01, -4.315625131E-02
   7223,  3.611500000E-01, -4.306250066E-02
   7224,  3.612000000E-01, -4.300000146E-02
   7225,  3.612500000E-01, -4.309374839E-02
   7226,  3.613000000E-01, -4.306250066E-02
   7227,  3.613500000E-01, -4.296875000E-02
   7228,  3.614000000E-01, -4.303124920E-02
   7229,  3.614500000E-01, -4.309374839E-02
   7230,  3.615000000E-01, -4.312499985E-02
   7231,  3.615500000E-01, -4.312499985E-02
   7232,  3.616000000E-01, -4.312499985E-02
   7233,  3.616500000E-01, -4.306250066E-02
   7234,  3.617000000E-01, -4.296875000E-02
   7235,  3.617500000E-01, -4.300000146E-02
   7236,  3.618000000E-01, -4.303124920E-02
   7237,  3.618500000E-01, -4.293749854E-02
   7238,  3.619000000E-01, -4.306250066E-02
   7239,  3.619500000E-01, -4.296875000E-02
   7240,  3.620000000E-01, -4.306250066E-02
   7241,  3.620500000E-01, -4.309374839E-02
   7242,  3.621000000E-01, -4.303124920E-02
   7243,  3.621500000E-01, -4.303124920E-02
   7244,  3.622000000E-01, -4.303124920E-02
   7245,  3.622500000E-01, -4.309374839E-02
   7246,  3.623000000E-01, -4.296875000E-02
   7247,  3.623500000E-01, -4.300000146E-02
   7248,  3.624000000E-01, -4.296875000E-02
   7249,  3.624500000E-01, -4.303124920E-02
   7250,  3.625000000E-01, -4.300000146E-02
   7251,  3.625500000E-01, -4.293749854E-02
   7252,  3.626000000E-01, -4.293749854E-02
   7253,  3.626500000E-01, -4.300000146E-02
   7254,  3.627000000E-01, -4.296875000E-02
   7255,  3.627500000E-01, -4.303124920E-02
   7256,  3.628000000E-01, -4.296875000E-02
   7257,  3.628500000E-01, -4.293749854E-02
   7258,  3.629000000E-01, -4.309374839E-02
   7259,  3.629500000E-01, -4.300000146E-02
   7260,  3.630000000E-01, -4.296875000E-02
   7261,  3.630500000E-01, -4.296875000E-02
   7262,  3.631000000E-01, -4.306250066E-02
   7263,  3.631500000E-01, -4.296875000E-02
   7264,  3.632000000E-01, -4.300000146E-02
   7265,  3.632500000E-01, -4.306250066E-02
   7266,  3.633000000E-01, -4.300000146E-02
   7267,  3.633500000E-01, -4.300000146E-02
   7268,  3.634000000E-01, -4.296875000E-02
   7269,  3.634500000E-01, -4.312499985E-02
   7270,  3.635000000E-01, -4.306250066E-02
   7271,  3.635500000E-01, -4.287499934E-02
   7272,  3.636000000E-01, -4.303124920E-02
   7273,  3.636500000E-01, -4.306250066E-02
   7274,  3.637000000E-01, -4.296875000E-02
   7275,  3.637500000E-01, -4.300000146E-02
   7276,  3.638000000E-01, -4.293749854E-02
   7277,  3.638500000E-01, -4.303124920E-02
   7278,  3.639000000E-01, -4.303124920E-02
   7279,  3.639500000E-01, -4.303124920E-02
   7280,  3.640000000E-01, -4.306250066E-02
   7281,  3.640500000E-01, -4.300000146E-02
   7282,  3.641000000E-01, -4.300000146E-02
   7283,  3.641500000E-01, -4.306250066E-02
   7284,  3.642000000E-01, -4.309374839E-02
   7285,  3.642500000E-01, -4.296875000E-02
   7286,  3.643000000E-01, -4.293749854E-02
   7287,  3.643500000E-01, -4.315625131E-02
   7288,  3.644000000E-01, -4.287499934E-02
   7289,  3.644500000E-01, -4.293749854E-02
   7290,  3.645000000E-01, -4.303124920E-02
   7291,  3.645500000E-01, -4.303124920E-02
   7292,  3.646000000E-01, -4.306250066E-02
   7293,  3.646500000E-01, -4.296875000E-02
   7294,  3.647000000E-01, -4.284375161E-02
   7295,  3.647500000E-01, -4.287499934E-02
   7296,  3.648000000E-01, -4.287499934E-02
   7297,  3.648500000E-01, -4.303124920E-02
   7298,  3.649000000E-01, -4.300000146E-02
   7299,  3.649500000E-01, -4.293749854E-02
   7300,  3.650000000E-01, -4.296875000E-02
   7301,  3.650500000E-01, -4.300000146E-02
   7302,  3.651000000E-01, -4.300000146E-02
   7303,  3.651500000E-01, -4.300000146E-02
   7304,  3.652000000E-01, -4.296875000E-02
   7305,  3.652500000E-01, -4.303124920E-02
   7306,  3.653000000E-01, -4.303124920E-02
   7307,  3.653500000E-01, -4.303124920E-02
   7308,  3.654000000E-01, -4.296875000E-02
   7309,  3.654500000E-01, -4.293749854E-02
   7310,  3.655000000E-01, -4.296875000E-02
   7311,  3.655500000E-01, -4.293749854E-02
   7312,  3.656000000E-01, -4.296875000E-02
   7313,  3.656500000E-01, -4.300000146E-02
   7314,  3.657000000E-01, -4.296875000E-02
   7315,  3.657500000E-01, -4.284375161E-02
   7316,  3.658000000E-01, -4.296875000E-02
   7317,  3.658500000E-01, -4.281250015E-02
   7318,  3.659000000E-01, -4.278124869E-02
   7319,  3.659500000E-01, -4.284375161E-02
   7320,  3.660000000E-01, -4.287499934E-02
   7321,  3.660500000E-01, -4.296875000E-02
   7322,  3.661000000E-01, -4.287499934E-02
   7323,  3.661500000E-01, -4.300000146E-02
   7324,  3.662000000E-01, -4.296875000E-02
   7325,  3.662500000E-01, -4.284375161E-02
   7326,  3.663000000E-01, -4.281250015E-02
   7327,  3.663500000E-01, -4.284375161E-02
   7328,  3.664000000E-01, -4.296875000E-02
   7329,  3.664500000E-01, -4.287499934E-02
   7330,  3.665000000E-01, -4.281250015E-02
   7331,  3.665500000E-01, -4.293749854E-02
   7332,  3.666000000E-01, -4.275000095E-02
   7333,  3.666500000E-01, -4.296875000E-02
   7334,  3.667000000E-01, -4.296875000E-02
   7335,  3.667500000E-01, -4.296875000E-02
   7336,  3.668000000E-01, -4.309374839E-02
   7337,  3.668500000E-01, -4.303124920E-02
   7338,  3.669000000E-01, -4.300000146E-02
   7339,  3.669500000E-01, -4.293749854E-02
   7340,  3.670000000E-01, -4.287499934E-02
   7341,  3.670500000E-01, -4.296875000E-02
   7342,  3.671000000E-01, -4.293749854E-02
   7343,  3.671500000E-01, -4.300000146E-02
   7344,  3.672000000E-01, -4.296875000E-02
   7345,  3.672500000E-01, -4.284375161E-02
   7346,  3.673000000E-01, -4.284375161E-02
   7347,  3.673500000E-01, -4.296875000E-02
   7348,  3.674000000E-01, -4.287499934E-02
   7349,  3.674500000E-01, -4.284375161E-02
   7350,  3.675000000E-01, -4.278124869E-02
   7351,  3.675500000E-01, -4.303124920E-02
   7352,  3.676000000E-01, -4.303124920E-02
   7353,  3.676500000E-01, -4.287499934E-02
   7354,  3.677000000E-01, -4.296875000E-02
   7355,  3.677500000E-01, -4.300000146E-02
   7356,  3.678000000E-01, -4.293749854E-02
   7357,  3.678500000E-01, -4.300000146E-02
   7358,  3.679000000E-01, -4.293749854E-02
   7359,  3.679500000E-01, -4.287499934E-02
   7360,  3.680000000E-01, -4.293749854E-02
   7361,  3.680500000E-01, -4.293749854E-02
   7362,  3.681000000E-01, -4.284375161E-02
   7363,  3.681500000E-01, -4.284375161E-02
   7364,  3.682000000E-01, -4.293749854E-02
   7365,  3.682500000E-01, -4.293749854E-02
   7366,  3.683000000E-01, -4.278124869E-02
   7367,  3.683500000E-01, -4.284375161E-02
   7368,  3.684000000E-01, -4.296875000E-02
   7369,  3.684500000E-01, -4.293749854E-02
   7370,  3.685000000E-01, -4.287499934E-02
   7371,  3.685500000E-01, -4.293749854E-02
   7372,  3.686000000E-01, -4.284375161E-02
   7373,  3.686500000E-01, -4.293749854E-02
   7374,  3.687000000E-01, -4.284375161E-02
   7375,  3.687500000E-01, -4.281250015E-02
   7376,  3.688000000E-01, -4.284375161E-02
   7377,  3.688500000E-01, -4.278124869E-02
   7378,  3.689000000E-01, -4.281250015E-02
   7379,  3.689500000E-01, -4.275000095E-02
   7380,  3.690000000E-01, -4.275000095E-02
   7381,  3.690500000E-01, -4.271874949E-02
   7382,  3.691000000E-01, -4.275000095E-02
   7383,  3.691500000E-01, -4.268750176E-02
   7384,  3.692000000E-01, -4.262499884E-02
   7385,  3.692500000E-01, -4.275000095E-02
   7386,  3.693000000E-01, -4.271874949E-02
   7387,  3.693500000E-01, -4.271874949E-02
   7388,  3.694000000E-01, -4.265625030E-02
   7389,  3.694500000E-01, -4.275000095E-02
   7390,  3.695000000E-01, -4.271874949E-02
   7391,  3.695500000E-01, -4.271874949E-02
   7392,  3.696000000E-01, -4.278124869E-02
   7393,  3.696500000E-01, -4.271874949E-02
   7394,  3.697000000E-01, -4.271874949E-02
   7395,  3.697500000E-01, -4.271874949E-02
   7396,  3.698000000E-01, -4.278124869E-02
   7397,  3.698500000E-01, -4.268750176E-02
   7398,  3.699000000E-01, -4.265625030E-02
   7399,  3.699500000E-01, -4.271874949E-02
   7400,  3.700000000E-01, -4.265625030E-02
   7401,  3.700500000E-01, -4.259375110E-02
   7402,  3.701000000E-01, -4.262499884E-02
   7403,  3.701500000E-01, -4.268750176E-02
   7404,  3.702000000E-01, -4.262499884E-02
   7405,  3.702500000E-01, -4.265625030E-02
   7406,  3.703000000E-01, -4.259375110E-02
   7407,  3.703500000E-01, -4.262499884E-02
   7408,  3.704000000E-01, -4.265625030E-02
   7409,  3.704500000E-01, -4.259375110E-02
   7410,  3.705000000E-01, -4.253124818E-02
   7411,  3.705500000E-01, -4.268750176E-02
   7412,  3.706000000E-01, -4.265625030E-02
   7413,  3.706500000E-01, -4.259375110E-02
   7414,  3.707000000E-01, -4.250000045E-02
   7415,  3.707500000E-01, -4.262499884E-02
   7416,  3.708000000E-01, -4.259375110E-02
   7417,  3.708500000E-01, -4.250000045E-02
   7418,  3.709000000E-01, -4.253124818E-02
   7419,  3.709500000E-01, -4.259375110E-02
   7420,  3.710000000E-01, -4.259375110E-02
   7421,  3.710500000E-01, -4.250000045E-02
   7422,  3.711000000E-01, -4.259375110E-02
   7423,  3.711500000E-01, -4.259375110E-02
   7424,  3.712000000E-01, -4.256249964E-02
   7425,  3.712500000E-01, -4.256249964E-02
   7426,  3.713000000E-01, -4.253124818E-02
   7427,  3.713500000E-01, -4.253124818E-02
   7428,  3.714000000E-01, -4.250000045E-02
   7429,  3.714500000E-01, -4.243750125E-02
   7430,  3.715000000E-01, -4.259375110E-02
   7431,  3.715500000E-01, -4.256249964E-02
   7432,  3.716000000E-01, -4.240624979E-02
   7433,  3.716500000E-01, -4.256249964E-02
   7434,  3.717000000E-01, -4.259375110E-02
   7435,  3.717500000E-01, -4.256249964E-02
   7436,  3.718000000E-01, -4.256249964E-02
   7437,  3.718500000E-01, -4.250000045E-02
   7438,  3.719000000E-01, -4.259375110E-02
   7439,  3.719500000E-01, -4.259375110E-02
   7440,  3.720000000E-01, -4.253124818E-02
   7441,  3.720500000E-01, -4.250000045E-02
   7442,  3.721000000E-01, -4.262499884E-02
   7443,  3.721500000E-01, -4.256249964E-02
   7444,  3.722000000E-01, -4.250000045E-02
   7445,  3.722500000E-01, -4.256249964E-02
   7446,  3.723000000E-01, -4.262499884E-02
   7447,  3.723500000E-01, -4.256249964E-02
   7448,  3.724000000E-01, -4.268750176E-02
   7449,  3.724500000E-01, -4.265625030E-02
   7450,  3.725000000E-01, -4.259375110E-02
   7451,  3.725500000E-01, -4.262499884E-02
   7452,  3.726000000E-01, -4.262499884E-02
   7453,  3.726500000E-01, -4.259375110E-02
   7454,  3.727000000E-01, -4.256249964E-02
   7455,  3.727500000E-01, -4.268750176E-02
   7456,  3.728000000E-01, -4.268750176E-02
   7457,  3.728500000E-01, -4.253124818E-02
   7458,  3.729000000E-01, -4.250000045E-02
   7459,  3.729500000E-01, -4.262499884E-02
   7460,  3.730000000E-01, -4.268750176E-02
   7461,  3.730500000E-01, -4.259375110E-02
   7462,  3.731000000E-01, -4.262499884E-02
   7463,  3.731500000E-01, -4.271874949E-02
   7464,  3.732000000E-01, -4.259375110E-02
   7465,  3.732500000E-01, -4.259375110E-02
   7466,  3.733000000E-01, -4.262499884E-02
   7467,  3.733500000E-01, -4.271874949E-02
   7468,  3.734000000E-01, -4.262499884E-02
   7469,  3.734500000E-01, -4.271874949E-02
   7470,  3.735000000E-01, -4.268750176E-02
   7471,  3.735500000E-01, -4.262499884E-02
   7472,  3.736000000E-01, -4.256249964E-02
   7473,  3.736500000E-01, -4.259375110E-02
   7474,  3.737000000E-01, -4.253124818E-02
   7475,  3.737500000E-01, -4.253124818E-02
   7476,  3.738000000E-01, -4.259375110E-02
   7477,  3.738500000E-01, -4.262499884E-02
   7478,  3.739000000E-01, -4.259375110E-02
   7479,  3.739500000E-01, -4.253124818E-02
   7480,  3.740000000E-01, -4.262499884E-02
   7481,  3.740500000E-01, -4.259375110E-02
   7482,  3.741000000E-01, -4.253124818E-02
   7483,  3.741500000E-01, -4.265625030E-02
   7484,  3.742000000E-01, -4.253124818E-02
   7485,  3.742500000E-01, -4.246874899E-02
   7486,  3.743000000E-01, -4.246874899E-02
   7487,  3.743500000E-01, -4.246874899E-02
   7488,  3.744000000E-01, -4.246874899E-02
   7489,  3.744500000E-01, -4.243750125E-02
   7490,  3.745000000E-01, -4.240624979E-02
   7491,  3.745500000E-01, -4.234375060E-02
   7492,  3.746000000E-01, -4.228125140E-02
   7493,  3.746500000E-01, -4.231249914E-02
   7494,  3.747000000E-01, -4.228125140E-02
   7495,  3.747500000E-01, -4.234375060E-02
   7496,  3.748000000E-01, -4.234375060E-02
   7497,  3.748500000E-01, -4.234375060E-02
   7498,  3.749000000E-01, -4.221874848E-02
   7499,  3.749500000E-01, -4.228125140E-02
   7500,  3.750000000E-01, -4.228125140E-02
   7501,  3.750500000E-01, -4.209375009E-02
   7502,  3.751000000E-01, -4.231249914E-02
   7503,  3.751500000E-01, -4.234375060E-02
   7504,  3.752000000E-01, -4.218750075E-02
   7505,  3.752500000E-01, -4.221874848E-02
   7506,  3.753000000E-01, -4.212500155E-02
   7507,  3.753500000E-01, -4.212500155E-02
   7508,  3.754000000E-01, -4.218750075E-02
   7509,  3.754500000E-01, -4.209375009E-02
   7510,  3.755000000E-01, -4.212500155E-02
   7511,  3.755500000E-01, -4.206249863E-02
   7512,  3.756000000E-01, -4.203125089E-02
   7513,  3.756500000E-01, -4.206249863E-02
   7514,  3.757000000E-01, -4.199999943E-02
   7515,  3.757500000E-01, -4.199999943E-02
   7516,  3.758000000E-01, -4.187500104E-02
   7517,  3.758500000E-01, -4.196875170E-02
   7518,  3.759000000E-01, -4.193750024E-02
   7519,  3.759500000E-01, -4.171875119E-02
   7520,  3.760000000E-01, -4.181250185E-02
   7521,  3.760500000E-01, -4.174999893E-02
   7522,  3.761000000E-01, -4.184374958E-02
   7523,  3.761500000E-01, -4.184374958E-02
   7524,  3.762000000E-01, -4.187500104E-02
   7525,  3.762500000E-01, -4.181250185E-02
   7526,  3.763000000E-01, -4.174999893E-02
   7527,  3.763500000E-01, -4.190624878E-02
   7528,  3.764000000E-01, -4.184374958E-02
   7529,  3.764500000E-01, -4.178125039E-02
   7530,  3.765000000E-01, -4.174999893E-02
   7531,  3.765500000E-01, -4.181250185E-02
   7532,  3.766000000E-01, -4.171875119E-02
   7533,  3.766500000E-01, -4.174999893E-02
   7534,  3.767000000E-01, -4.190624878E-02
   7535,  3.767500000E-01, -4.178125039E-02
   7536,  3.768000000E-01, -4.171875119E-02
   7537,  3.768500000E-01, -4.181250185E-02
   7538,  3.769000000E-01, -4.174999893E-02
   7539,  3.769500000E-01, -4.174999893E-02
   7540,  3.770000000E-01, -4.174999893E-02
   7541,  3.770500000E-01, -4.187500104E-02
   7542,  3.771000000E-01, -4.181250185E-02
   7543,  3.771500000E-01, -4.174999893E-02
   7544,  3.772000000E-01, -4.181250185E-02
   7545,  3.772500000E-01, -4.181250185E-02
   7546,  3.773000000E-01, -4.184374958E-02
   7547,  3.773500000E-01, -4.168749973E-02
   7548,  3.774000000E-01, -4.181250185E-02
   7549,  3.774500000E-01, -4.181250185E-02
   7550,  3.775000000E-01, -4.165624827E-02
   7551,  3.775500000E-01, -4.187500104E-02
   7552,  3.776000000E-01, -4.184374958E-02
   7553,  3.776500000E-01, -4.168749973E-02
   7554,  3.777000000E-01, -4.174999893E-02
   7555,  3.777500000E-01, -4.174999893E-02
   7556,  3.778000000E-01, -4.184374958E-02
   7557,  3.778500000E-01, -4.165624827E-02
   7558,  3.779000000E-01, -4.168749973E-02
   7559,  3.779500000E-01, -4.184374958E-02
   7560,  3.780000000E-01, -4.174999893E-02
   7561,  3.780500000E-01, -4.171875119E-02
   7562,  3.781000000E-01, -4.190624878E-02
   7563,  3.781500000E-01, -4.171875119E-02
   7564,  3.782000000E-01, -4.181250185E-02
   7565,  3.782500000E-01, -4.184374958E-02
   7566,  3.783000000E-01, -4.178125039E-02
   7567,  3.783500000E-01, -4.168749973E-02
   7568,  3.784000000E-01, -4.165624827E-02
   7569,  3.784500000E-01, -4.171875119E-02
   7570,  3.785000000E-01, -4.165624827E-02
   7571,  3.785500000E-01, -4.168749973E-02
   7572,  3.786000000E-01, -4.156250134E-02
   7573,  3.786500000E-01, -4.168749973E-02
   7574,  3.787000000E-01, -4.156250134E-02
   7575,  3.787500000E-01, -4.159374908E-02
   7576,  3.788000000E-01, -4.149999842E-02
   7577,  3.788500000E-01, -4.156250134E-02
   7578,  3.789000000E-01, -4.149999842E-02
   7579,  3.789500000E-01, -4.153124988E-02
   7580,  3.790000000E-01, -4.146875069E-02
   7581,  3.790500000E-01, -4.149999842E-02
   7582,  3.791000000E-01, -4.146875069E-02
   7583,  3.791500000E-01, -4.153124988E-02
   7584,  3.792000000E-01, -4.149999842E-02
   7585,  3.792500000E-01, -4.143749923E-02
   7586,  3.793000000E-01, -4.146875069E-02
   7587,  3.793500000E-01, -4.140625149E-02
   7588,  3.794000000E-01, -4.137500003E-02
   7589,  3.794500000E-01, -4.146875069E-02
   7590,  3.795000000E-01, -4.140625149E-02
   7591,  3.795500000E-01, -4.143749923E-02
   7592,  3.796000000E-01, -4.128124937E-02
   7593,  3.796500000E-01, -4.131250083E-02
   7594,  3.797000000E-01, -4.140625149E-02
   7595,  3.797500000E-01, -4.140625149E-02
   7596,  3.798000000E-01, -4.134374857E-02
   7597,  3.798500000E-01, -4.134374857E-02
   7598,  3.799000000E-01, -4.146875069E-02
   7599,  3.799500000E-01, -4.143749923E-02
   7600,  3.800000000E-01, -4.134374857E-02
   7601,  3.800500000E-01, -4.143749923E-02
   7602,  3.801000000E-01, -4.143749923E-02
   7603,  3.801500000E-01, -4.137500003E-02
   7604,  3.802000000E-01, -4.137500003E-02
   7605,  3.802500000E-01, -4.143749923E-02
   7606,  3.803000000E-01, -4.143749923E-02
   7607,  3.803500000E-01, -4.131250083E-02
   7608,  3.804000000E-01, -4.140625149E-02
   7609,  3.804500000E-01, -4.143749923E-02
   7610,  3.805000000E-01, -4.131250083E-02
   7611,  3.805500000E-01, -4.121875018E-02
   7612,  3.806000000E-01, -4.140625149E-02
   7613,  3.806500000E-01, -4.131250083E-02
   7614,  3.807000000E-01, -4.125000164E-02
   7615,  3.807500000E-01, -4.125000164E-02
   7616,  3.808000000E-01, -4.128124937E-02
   7617,  3.808500000E-01, -4.128124937E-02
   7618,  3.809000000E-01, -4.121875018E-02
   7619,  3.809500000E-01, -4.125000164E-02
   7620,  3.810000000E-01, -4.121875018E-02
   7621,  3.810500000E-01, -4.131250083E-02
   7622,  3.811000000E-01, -4.134374857E-02
   7623,  3.811500000E-01, -4.131250083E-02
   7624,  3.812000000E-01, -4.131250083E-02
   7625,  3.812500000E-01, -4.131250083E-02
   7626,  3.813000000E-01, -4.131250083E-02
   7627,  3.813500000E-01, -4.121875018E-02
   7628,  3.814000000E-01, -4.118749872E-02
   7629,  3.814500000E-01, -4.121875018E-02
   7630,  3.815000000E-01, -4.134374857E-02
   7631,  3.815500000E-01, -4.121875018E-02
   7632,  3.816000000E-01, -4.134374857E-02
   7633,  3.816500000E-01, -4.131250083E-02
   7634,  3.817000000E-01, -4.121875018E-02
   7635,  3.817500000E-01, -4.121875018E-02
   7636,  3.818000000E-01, -4.115625098E-02
   7637,  3.818500000E-01, -4.134374857E-02
   7638,  3.819000000E-01, -4.121875018E-02
   7639,  3.819500000E-01, -4.112499952E-02
   7640,  3.820000000E-01, -4.115625098E-02
   7641,  3.820500000E-01, -4.115625098E-02
   7642,  3.821000000E-01, -4.109375179E-02
   7643,  3.821500000E-01, -4.112499952E-02
   7644,  3.822000000E-01, -4.118749872E-02
   7645,  3.822500000E-01, -4.118749872E-02
   7646,  3.823000000E-01, -4.115625098E-02
   7647,  3.823500000E-01, -4.112499952E-02
   7648,  3.824000000E-01, -4.115625098E-02
   7649,  3.824500000E-01, -4.118749872E-02
   7650,  3.825000000E-01, -4.115625098E-02
   7651,  3.825500000E-01, -4.125000164E-02
   7652,  3.826000000E-01, -4.112499952E-02
   7653,  3.826500000E-01, -4.115625098E-02
   7654,  3.827000000E-01, -4.121875018E-02
   7655,  3.827500000E-01, -4.128124937E-02
   7656,  3.828000000E-01, -4.128124937E-02
   7657,  3.828500000E-01, -4.121875018E-02
   7658,  3.829000000E-01, -4.118749872E-02
   7659,  3.829500000E-01, -4.118749872E-02
   7660,  3.830000000E-01, -4.109375179E-02
   7661,  3.830500000E-01, -4.109375179E-02
   7662,  3.831000000E-01, -4.112499952E-02
   7663,  3.831500000E-01, -4.115625098E-02
   7664,  3.832000000E-01, -4.115625098E-02
   7665,  3.832500000E-01, -4.106250033E-02
   7666,  3.833000000E-01, -4.090625048E-02
   7667,  3.833500000E-01, -4.106250033E-02
   7668,  3.834000000E-01, -4.096874967E-02
   7669,  3.834500000E-01, -4.084375128E-02
   7670,  3.835000000E-01, -4.084375128E-02
   7671,  3.835500000E-01, -4.093749821E-02
   7672,  3.836000000E-01, -4.090625048E-02
   7673,  3.836500000E-01, -4.084375128E-02
   7674,  3.837000000E-01, -4.087499902E-02
   7675,  3.837500000E-01, -4.078124836E-02
   7676,  3.838000000E-01, -4.081249982E-02
   7677,  3.838500000E-01, -4.081249982E-02
   7678,  3.839000000E-01, -4.075000063E-02
   7679,  3.839500000E-01, -4.062499851E-02
   7680,  3.840000000E-01, -4.075000063E-02
   7681,  3.840500000E-01, -4.071874917E-02
   7682,  3.841000000E-01, -4.068750143E-02
   7683,  3.841500000E-01, -4.068750143E-02
   7684,  3.842000000E-01, -4.075000063E-02
   7685,  3.842500000E-01, -4.068750143E-02
   7686,  3.843000000E-01, -4.065624997E-02
   7687,  3.843500000E-01, -4.078124836E-02
   7688,  3.844000000E-01, -4.084375128E-02
   7689,  3.844500000E-01, -4.075000063E-02
   7690,  3.845000000E-01, -4.059375077E-02
   7691,  3.845500000E-01, -4.078124836E-02
   7692,  3.846000000E-01, -4.081249982E-02
   7693,  3.846500000E-01, -4.084375128E-02
   7694,  3.847000000E-01, -4.071874917E-02
   7695,  3.847500000E-01, -4.081249982E-02
   7696,  3.848000000E-01, -4.071874917E-02
   7697,  3.848500000E-01, -4.068750143E-02
   7698,  3.849000000E-01, -4.084375128E-02
   7699,  3.849500000E-01, -4.084375128E-02
   7700,  3.850000000E-01, -4.068750143E-02
   7701,  3.850500000E-01, -4.065624997E-02
   7702,  3.851000000E-01, -4.059375077E-02
   7703,  3.851500000E-01, -4.065624997E-02
   7704,  3.852000000E-01, -4.068750143E-02
   7705,  3.852500000E-01, -4.068750143E-02
   7706,  3.853000000E-01, -4.062499851E-02
   7707,  3.853500000E-01, -4.065624997E-02
